region,topic,progress,title,text,simplified_text,n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,ttr,gulpease,flesch_vacca,lexical_density,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens,readit_base,readit_lexical,readit_syntactic,readit_global
campania,Regolamento d'uso degli impianti sportivi,2,ART. 2,"Gli impianti sportivi comunali di interesse cittadino, cosiddetti storici sono gestiti dal Dipartimento Educazione e Cultura, Servizio Gestione Grandi Impianti Sportivi. - Gli impianti sportivi a scala circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Le destinazioni e le concessioni d'uso degli impianti sportivi comunali sono determinate dal Servizio GG.II.SS. e vistate dall'Assessore al ramo, nell'ambito degli indirizzi programmatici stabiliti per le diverse discipline sportive, e alle condizioni previste dal presente Regolamento e con le tariffe deliberate dal Consiglio Comunale. La Giunta Comunale può deliberare la concessione gratuita degli Impianti per manifestazioni di particolare interesse pubblico e senza scopo di lucro. I Consigli Circoscrizionali possono utilizzare gli impianti sportivi, cosiddetti storici, insistenti sul proprio territorio, o, in assenza, quelli limitrofi, purché le manifestazioni rientrino in un programma di rilevante interesse circoscrizionale, compatibile con la destinazione d'uso dell'impianto, e, preventivamente, concordato con l'Assessore al ramo. In tale caso l'utilizzo è da intendersi a titolo gratuito, previa approvazione della Giunta Comunale.

Nei giorni di Sabato e Domenica tutti gli impianti di dimensioni regolamentari sono destinati prevalentemente allo svolgimento di campionati e di manifestazioni.","Gli impianti sportivi comunali di interesse cittadino, cosiddetti storici, sono gestiti dal Dipartimento Educazione e Cultura, Servizio Gestione Grandi Impianti Sportivi. Gli impianti sportivi a scala circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Le destinazioni e le concessioni d'uso degli impianti sportivi comunali sono determinate dal Servizio GG.II.SS. e vistate dall'Assessore al ramo, nell'ambito degli indirizzi programmatici stabiliti per le diverse discipline sportive, alle condizioni previste dal presente Regolamento e con le tariffe deliberate dal Consiglio Comunale. La Giunta Comunale può deliberare la concessione gratuita degli impianti per manifestazioni di particolare interesse pubblico e senza scopo di lucro. I Consigli Circoscrizionali possono utilizzare gli impianti sportivi, cosiddetti storici, insistenti sul proprio territorio, o, in assenza, quelli limitrofi, a condizione che le manifestazioni rientrino in un programma di rilevante interesse circoscrizionale, compatibile con la destinazione d'uso dell'impianto e preventivamente concordato con l'Assessore al ramo. In questo caso, l'utilizzo è da intendersi a titolo gratuito, previa approvazione della Giunta Comunale.

Nei giorni di sabato e domenica, tutti gli impianti di dimensioni regolamentari sono destinati prevalentemente allo svolgimento di campionati e di manifestazioni.",187,210,1194,1217,493,124,97,8,0,55,20,0,0,2,19,1,0,35,41,4,23,0,9,1,12,8,66.31016042780749,37.98395721925134,11.261363636363626,0.5989304812834224,146,120,25,23,99.53075051307678,19,5,4,5,2,0.987,0.242,0.146,0.6629999999999999
campania,Regolamento d'uso degli impianti sportivi,3,ART. 3,"Fermo restando le tariffe fissate con deliberazione consiliare n.44 del 28/2/97 nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline ed i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.","Fermo restando le tariffe fissate con deliberazione consiliare n. 44 del 28/2/97, e la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline e i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.",65,72,366,373,156,57,50,2,0,17,8,2,0,1,8,4,0,7,14,2,7,0,2,0,6,2,87.6923076923077,41.92307692307692,17.5,0.5076923076923077,49,41,8,5,99.86262321472168,7,4,3,3,2,0.9840000000000001,1.0,0.002,1.0
campania,Regolamento d'uso degli impianti sportivi,4,ART. 13,"Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli Atleti o iscritti a Società ed Associazioni se non accompagnati da un Allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un Docente o da Personale Ausiliario della Scuola, appositamente incaricati dal Direttore Didattico o dal Preside.","Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli atleti o iscritti a società ed associazioni se non accompagnati da un allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un docente o da personale ausiliario della scuola, appositamente incaricati dal direttore didattico o dal preside.",69,78,376,385,157,55,51,3,0,18,6,1,0,7,3,2,0,8,17,0,9,0,5,2,4,2,79.71014492753623,47.55072463768116,35.10144927536231,0.5652173913043478,49,41,7,10,99.32133555412292,0,11,11,9,5,0.8390000000000001,1.0,0.976,1.0
campania,Regolamento d'uso degli impianti sportivi,5,ART. 16,"I Concessionari degli impianti, quali le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc.. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.","I Concessionari degli impianti, come le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc. Il relativo controllo è affidato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; altrimenti, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto nel mese seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.",111,130,641,660,266,88,70,6,0,38,16,1,0,4,13,2,0,4,29,1,19,0,3,0,11,5,79.27927927927928,47.468468468468465,31.734234234234236,0.5585585585585585,82,73,9,6,99.72659349441528,33,4,7,4,3,0.868,0.862,0.008,0.772
campania,Regolamento d'uso degli impianti sportivi,6,ART. 17,"L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.","L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto per sollevare il Comune da ogni responsabilità di qualsiasi natura e origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.",130,143,741,754,310,96,80,4,0,38,18,0,0,2,17,6,0,10,28,3,13,0,7,1,15,3,73.84615384615385,41.23076923076923,18.5,0.5230769230769231,101,88,14,16,99.96497631072998,8,0,3,0,2,0.986,0.978,0.945,1.0
lazio,Regolamento degli Asili Nido,1,Art. 1 Il nido,"Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza l'assegnazione al nido avviene sulla base della temporanea dimora.","Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. Seguendo il principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza, l'assegnazione al nido avviene sulla base della temporanea dimora.",133,148,685,700,286,90,79,7,0,43,15,6,0,3,15,3,0,14,27,1,15,0,4,2,11,4,67.66917293233082,53.285714285714285,47.22556390977442,0.5639097744360902,107,87,20,11,99.92666244506836,9,1,1,0,1,0.723,0.028999999999999998,0.221,0.875
lazio,Regolamento degli Asili Nido,2,Art. 5 Ammissione,"Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione debbono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età, dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno ove si determini la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.","Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione devono essere presentate in Circoscrizione entro il 20 maggio, dopo avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, inclusa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Se una delle graduatorie per i medi o per i grandi si esaurisce, si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro il 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare, per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno se si determina la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando per determinare una nuova graduatoria accogliendo nuove domande di iscrizione.",250,269,1446,1465,599,152,124,8,0,73,34,6,0,3,35,6,0,25,58,2,19,0,5,3,23,11,60.8,40.76,19.01000000000002,0.54,198,169,30,18,99.74451065063477,50,6,10,6,8,0.986,0.8290000000000001,0.996,1.0
lazio,Regolamento degli Asili Nido,3,Art. 6 Criteri per le graduatorie,"Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi.
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.","Per garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, dove, per motivi diversi, il bambino viva con uno solo dei genitori o sia orfano di entrambi;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi;
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto alla Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile, si ottempera a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Allo stesso modo, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.",250,286,1451,1487,609,166,133,12,0,73,24,3,2,13,22,6,0,36,58,6,34,0,9,0,22,2,66.4,45.36,26.826666666666664,0.584,187,155,31,22,99.77784752845764,40,4,7,2,3,0.8959999999999999,1.0,0.9640000000000001,1.0
lazio,Regolamento degli Asili Nido,4,Art. 8 Assenza e decadenza,"Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano, sempre, la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto, la copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.","Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano sempre la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, anche dopo il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le modalità indicate, è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi, la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto. La copertura dei posti vacanti per rinuncia o per decadenza va predisposta dal Coordinatore educativo insieme al Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.",122,136,666,680,281,79,71,5,0,38,12,5,0,5,14,0,0,14,30,0,14,0,3,1,6,6,64.75409836065575,46.704918032786885,31.88688524590166,0.5655737704918032,86,72,14,10,99.81856346130371,41,4,5,3,4,0.966,0.125,0.079,0.9890000000000001
basilicata,Regolamento del Verde urbano pubblico e privato,1,Art. 1 - GENERALITÀ,"Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, detta la disciplina degli interventi sulla vegetazione e sulle alberature ricadenti nel territorio comunale, al fine di garantirne la valorizzazione, la salvaguardia e la razionale gestione, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque ubicate;
- alle alberature delle zone, sia pubbliche che private, interne al perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche, ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che rivestono prevalente funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque ubicate.

Non sono oggetto del Regolamento, indipendentemente dall'ubicazione, gli alberi da frutto, gli alberi costituenti colture arboree specializzate per arboricoltura da legno, gli alberi facenti parte di formazioni forestali e, in generale, tutta la vegetazione ricadente nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento le alberature in ambito comunale sono classificate come segue, in funzione della loro altezza e dello sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00
- piante di 3a grandezza con altezza < mt. 12,00
- alberature ed arbusti con altezza < mt. 5,00

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento, le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.","Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, detta la disciplina degli interventi sulla vegetazione e sulle alberature ricadenti nel territorio comunale, per garantirne la valorizzazione, la salvaguardia e la razionale gestione, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque ubicate;
- alle alberature delle zone, sia pubbliche che private, interne al perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che rivestono prevalente funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque ubicate.

Non sono oggetto del Regolamento, indipendentemente dall'ubicazione, gli alberi da frutto, gli alberi costituenti colture arboree specializzate per arboricoltura da legno, gli alberi facenti parte di formazioni forestali e, in generale, tutta la vegetazione ricadente nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento, le alberature in ambito comunale sono classificate come segue, in funzione della loro altezza e dello sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00
- piante di 3a grandezza con altezza < mt. 12,00
- alberature e arbusti con altezza < mt. 5,00

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.",278,328,1606,1656,679,167,142,16,0,90,23,7,0,6,21,3,0,41,63,7,53,0,13,1,21,2,60.07194244604317,48.49640287769784,29.866007194244588,0.5755395683453237,180,160,20,29,99.65742230415344,8,0,1,0,1,0.754,0.784,1.0,1.0
basilicata,Regolamento del Verde urbano pubblico e privato,2,Art. 2 SALVAGUARDIA DELLE ALBERATURE ESISTENTI,"Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che per rarità di specie, morfologia o vetustà, risultino di particolare pregio;
- gli alberi (conifere e latifoglie) aventi circonferenza del fusto, misurata a cm. 130 di altezza dal colletto, superiore alle misure sotto indicate:
    - cm. 60 per piante di 1a grandezza
    - cm. 50 per piante di 2a grandezza
    - cm. 30 per piante di 3a grandezza
- le piante con più fusti, qualora almeno uno di essi raggiunga la circonferenza pari a cm. 20.
- gli alberi ricadenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono assoggettate alle prescrizioni dettate dall'articolo 6 del Regolamento.","Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che, per rarità di specie, morfologia o vetustà, risultino di particolare pregio;
- gli alberi (conifere e latifoglie) aventi circonferenza del fusto, misurata a cm 130 di altezza dal colletto, superiore alle misure sotto indicate:
    - cm 60 per piante di 1a grandezza;
    - cm 50 per piante di 2a grandezza;
    - cm 30 per piante di 3a grandezza;
- le piante con più fusti, se almeno uno di essi raggiunge la circonferenza pari a cm 20;
- gli alberi ricadenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono assoggettate alle prescrizioni dettate dall'articolo 6 del Regolamento.",127,151,645,669,274,86,79,9,0,43,10,7,0,1,10,4,0,14,31,1,24,0,5,1,8,2,67.71653543307087,59.47244094488189,51.65266841644794,0.5354330708661418,86,73,13,20,99.84660148620605,13,7,7,2,6,0.163,0.612,1.0,0.997
