region,topic,progress,title,text,simplified_text,n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,ttr,gulpease,flesch_vacca,lexical_density,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens,readit_base,readit_lexical,readit_syntactic,readit_global
campania,Regolamento d'uso degli impianti sportivi,1,ART. 1,"Gli Impianti Sportivi del Comune di Napoli sono destinati all'uso pubblico per la diffusione e la pratica dello sport inteso nelle sue forme educative, ricreative, addestrative ed agonistiche ed, in alternativa, per manifestazioni non sportive.

L'utilizzo degli impianti sportivi comunali è prioritariamente rivolto a soddisfare gli interessi generali della città.

I Concessionari e/o gli utenti degli impianti sportivi comunali possono essere: le Società Sportive, le Federazioni Sportive, gli Enti di Promozione Sportiva, le Scuole d'obbligo e Superiori e, in genere, tutti gli organismi associativi che perseguono finalità formative, ricreative e sociali nell'ambito dello Sport.

I singoli cittadini possono utilizzare gli impianti sportivi.

Le modalità d'uso degli impianti sportivi sono stabilite dal seguente Regolamento.","Gli impianti sportivi del Comune di Napoli sono destinati all'uso pubblico. Sono utilizzati per la diffusione e la pratica dello sport nelle sue forme educative, ricreative, addestrative e agonistiche. In alternativa, possono essere utilizzati per manifestazioni non sportive.

L'utilizzo degli impianti sportivi comunali è prioritariamente rivolto a soddisfare gli interessi generali della città.

I concessionari e/o gli utenti degli impianti sportivi comunali possono essere: le società sportive, le federazioni sportive, gli enti di promozione sportiva, le scuole d'obbligo e superiori, e in generale, tutti gli organismi associativi che perseguono finalità formative, ricreative e sociali nell'ambito dello sport.

Anche i singoli cittadini possono utilizzare gli impianti sportivi.

Le modalità d'uso degli impianti sportivi sono stabilite dal seguente regolamento.",122,139,734,751,307,86,67,7,0,35,17,0,0,3,17,1,0,21,20,2,17,0,6,0,6,11,70.49180327868852,46.049180327868854,25.005854800936778,0.6229508196721312,100,88,12,10,98.91822338104248,53,16,18,14,10,0.5920000000000001,0.428,0.003,0.128
campania,Regolamento d'uso degli impianti sportivi,2,ART. 2,"Gli impianti sportivi comunali di interesse cittadino, cosiddetti storici sono gestiti dal Dipartimento Educazione e Cultura, Servizio Gestione Grandi Impianti Sportivi. - Gli impianti sportivi a scala circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Le destinazioni e le concessioni d'uso degli impianti sportivi comunali sono determinate dal Servizio GG.II.SS. e vistate dall'Assessore al ramo, nell'ambito degli indirizzi programmatici stabiliti per le diverse discipline sportive, e alle condizioni previste dal presente Regolamento e con le tariffe deliberate dal Consiglio Comunale. La Giunta Comunale può deliberare la concessione gratuita degli Impianti per manifestazioni di particolare interesse pubblico e senza scopo di lucro. I Consigli Circoscrizionali possono utilizzare gli impianti sportivi, cosiddetti storici, insistenti sul proprio territorio, o, in assenza, quelli limitrofi, purché le manifestazioni rientrino in un programma di rilevante interesse circoscrizionale, compatibile con la destinazione d'uso dell'impianto, e, preventivamente, concordato con l'Assessore al ramo. In tale caso l'utilizzo è da intendersi a titolo gratuito, previa approvazione della Giunta Comunale.

Nei giorni di Sabato e Domenica tutti gli impianti di dimensioni regolamentari sono destinati prevalentemente allo svolgimento di campionati e di manifestazioni.","Gli impianti sportivi comunali di interesse cittadino, cosiddetti storici, sono gestiti dal Dipartimento Educazione e Cultura, Servizio Gestione Grandi Impianti Sportivi. Gli impianti sportivi a scala circoscrizionale sono gestiti dal Servizio Amministrativo Circoscrizionale.

Le destinazioni e le concessioni d'uso degli impianti sportivi comunali sono determinate dal Servizio GG.II.SS. e approvate dall'Assessore competente. Questo avviene nell'ambito degli indirizzi programmatici stabiliti per le diverse discipline sportive e alle condizioni previste dal presente Regolamento, con le tariffe deliberate dal Consiglio Comunale. La Giunta Comunale può deliberare la concessione gratuita degli impianti per manifestazioni di particolare interesse pubblico e senza scopo di lucro. 

I Consigli Circoscrizionali possono utilizzare gli impianti sportivi, cosiddetti storici, presenti sul proprio territorio. In assenza di questi, possono utilizzare quelli limitrofi, purché le manifestazioni rientrino in un programma di rilevante interesse circoscrizionale. Inoltre, le manifestazioni devono essere compatibili con la destinazione d'uso dell'impianto e preventivamente concordate con l'Assessore competente. In questo caso, l'utilizzo è da intendersi a titolo gratuito, previa approvazione della Giunta Comunale.

Nei giorni di sabato e domenica, tutti gli impianti di dimensioni regolamentari sono destinati principalmente allo svolgimento di campionati e manifestazioni.",192,215,1263,1286,518,127,98,11,0,53,25,0,0,3,20,3,0,37,38,4,23,0,8,1,17,8,66.14583333333334,40.40625,13.180871212121204,0.6145833333333334,155,127,27,21,98.74221682548523,122,16,13,16,7,0.8420000000000001,0.49,0.16699999999999998,0.317
campania,Regolamento d'uso degli impianti sportivi,3,ART. 3,"Fermo restando le tariffe fissate con deliberazione consiliare n.44 del 28/2/97 nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline ed i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.","Fermo restando le tariffe fissate con deliberazione consiliare n. 44 del 28/2/97 e la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano come categoria privilegiata gli atleti che svolgono attività agonistica nelle varie discipline. I nominativi di questi atleti saranno indicati dalle Federazioni, con l'approvazione del CONI. Per questa categoria non si applica la tariffa.",66,71,378,383,159,57,49,3,0,19,8,2,0,1,8,4,0,6,15,2,5,0,1,0,6,2,86.36363636363636,45.36363636363637,27.409090909090907,0.5151515151515151,50,41,9,5,99.69702363014221,31,6,6,5,5,0.853,1.0,0.001,0.986
campania,Regolamento d'uso degli impianti sportivi,4,ART. 13,"Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli Atleti o iscritti a Società ed Associazioni se non accompagnati da un Allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un Docente o da Personale Ausiliario della Scuola, appositamente incaricati dal Direttore Didattico o dal Preside.","Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:

- agli atleti o iscritti a società e associazioni, se non accompagnati da un allenatore con idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3, Capo II, se non accompagnati da almeno un docente o da personale ausiliario della scuola. Questi devono essere incaricati dal Direttore Didattico o dal Preside.",70,81,375,386,156,56,52,4,0,17,8,1,0,6,3,3,0,6,17,2,11,0,5,2,3,5,80.0,52.57142857142857,43.64285714285714,0.5285714285714286,50,43,7,8,99.03424382209778,23,12,11,11,5,0.451,0.996,0.958,1.0
campania,Regolamento d'uso degli impianti sportivi,5,ART. 16,"I Concessionari degli impianti, quali le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc.. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.","I concessionari degli impianti, come le società e le associazioni, rispondono in solido verso il Comune per eventuali danni causati agli impianti, agli attrezzi, agli accessori e agli arredi. Il controllo relativo è affidato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi. In caso contrario, l'Amministrazione Comunale provvederà a farlo e il concessionario dovrà rimborsare le spese. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto nella mensilità successiva all'esecuzione dei lavori.

I concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno che dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni organizzate da loro.",120,137,684,701,285,90,69,6,0,41,19,1,0,1,15,2,0,5,31,0,17,0,5,0,14,5,75.0,47.0,31.625,0.55,90,80,9,10,98.45327138900757,124,17,16,13,7,0.745,0.149,0.07,0.13
campania,Regolamento d'uso degli impianti sportivi,6,ART. 17,"L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.","L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori è effettuato a rischio e pericolo di chi pratica attività sportive. Questo esclude ogni responsabilità a carico del Comune. La Società, l'Ente o l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti che utilizzano l'impianto. Questo è necessario per sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario dovrà presentare una dichiarazione che attesti l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari sono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose in relazione alla concessione in uso dell'impianto.",131,142,732,743,308,96,79,6,0,33,22,0,0,2,19,8,0,10,24,5,11,0,7,1,15,7,73.2824427480916,46.86259541984733,31.34223918575064,0.5114503816793893,106,95,12,15,99.16952252388,97,13,14,13,10,0.8190000000000001,0.945,0.08900000000000001,0.8290000000000001
lazio,Regolamento degli Asili Nido,1,Art. 1 Il nido,"Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza l'assegnazione al nido avviene sulla base della temporanea dimora.","Il nido, già chiamato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma. Possono essere accolti i bambini domiciliati nel territorio di utenza del nido oppure quelli che hanno un genitore che lavora nella stessa area. 

In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali hanno accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza, l'assegnazione al nido avviene sulla base della temporanea dimora.",135,149,669,683,280,90,77,7,0,44,16,6,0,3,15,5,0,12,29,1,14,0,4,0,11,5,66.66666666666666,55.0,51.899470899470906,0.5555555555555556,110,92,18,11,99.67954158782959,78,8,7,8,6,0.48,0.025,0.095,0.068
lazio,Regolamento degli Asili Nido,2,Art. 5 Ammissione,"Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione debbono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età, dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno ove si determini la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.","Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione devono essere presentate in Circoscrizione entro il 20 maggio. Questo avviene dopo un avviso pubblico del Dirigente Circoscrizionale, che deve essere esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età dovrà avvenire a cura del Comitato di gestione entro il 10 giugno. Le graduatorie stesse, compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Se una delle graduatorie per i medi o per i grandi andasse ad esaurimento, si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria. Questo avverrà compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro il 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture. Inoltre, contribuiscono a formare, per gli utenti in attesa, la graduatoria unica circoscrizionale. Questa graduatoria viene utilizzata per l'ingresso durante l'anno, se si determina la disponibilità, fermo restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una nuova disponibilità di posti per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando. Questo è finalizzato a formare una nuova graduatoria accogliendo nuove domande di iscrizione.",262,288,1521,1547,628,160,127,14,0,75,38,6,0,4,37,8,0,27,59,2,26,0,3,3,22,16,61.06870229007634,46.97709923664122,31.48418756815702,0.549618320610687,208,181,28,18,99.58493113517761,125,18,12,17,9,0.667,0.879,0.086,0.889
lazio,Regolamento degli Asili Nido,3,Art. 6 Criteri per le graduatorie,"Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi.
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.","Per garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente. Questi punteggi si basano sulle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenta una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali. Questa situazione deve essere tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice, padre celibe lavoratore, vedova/o o comunque provenienti da famiglie dissociate. Questo vale per i bambini che vivono con uno solo dei genitori o sono orfani di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi;
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per i bambini in situazioni di emergenza sociale, segnalati dai servizi sociali o dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto della Circoscrizione provvede all'ammissione al nido. Questo avviene anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile, si attua quanto stabilito dal provvedimento stesso. Si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Allo stesso modo, nel caso di bambini portatori di handicap non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido. Anche in questo caso, l'ammissione avviene sempre nell'ambito del 15% in più rispetto alla capienza.",263,302,1531,1570,640,175,136,17,0,77,33,3,2,13,26,10,0,34,57,4,37,0,6,0,31,2,66.53992395437263,50.1787072243346,32.3545068217401,0.596958174904943,200,166,32,20,99.20401573181152,161,22,14,18,9,0.35100000000000003,0.997,0.742,0.995
lazio,Regolamento degli Asili Nido,4,Art. 8 Assenza e decadenza,"Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano, sempre, la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto, la copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.","Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano sempre la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi e non giustificate per iscritto, comportano la perdita del posto, nonostante il sollecito. La richiesta di giustificazione, con le stesse modalità, è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi, la perdita del posto è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto. 

La copertura dei posti vacanti per rinuncia o per perdita del posto deve essere predisposta dal Coordinatore educativo in accordo con il Direttore educativo. Questo deve avvenire nei dieci giorni successivi all'avvenuta vacanza e deve essere disposta dal Direttore educativo.",134,148,717,731,302,82,72,6,0,41,17,5,0,3,14,1,0,14,34,0,14,0,4,1,7,10,61.19402985074627,48.92537313432836,37.17412935323382,0.5597014925373134,104,89,15,11,96.80840373039246,113,14,8,14,4,0.787,0.045,0.18,0.5489999999999999
basilicata,Regolamento del Verde urbano pubblico e privato,1,Art. 1 - GENERALITÀ,"Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, detta la disciplina degli interventi sulla vegetazione e sulle alberature ricadenti nel territorio comunale, al fine di garantirne la valorizzazione, la salvaguardia e la razionale gestione, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque ubicate;
- alle alberature delle zone, sia pubbliche che private, interne al perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche, ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che rivestono prevalente funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque ubicate.

Non sono oggetto del Regolamento, indipendentemente dall'ubicazione, gli alberi da frutto, gli alberi costituenti colture arboree specializzate per arboricoltura da legno, gli alberi facenti parte di formazioni forestali e, in generale, tutta la vegetazione ricadente nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento le alberature in ambito comunale sono classificate come segue, in funzione della loro altezza e dello sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00
- piante di 3a grandezza con altezza < mt. 12,00
- alberature ed arbusti con altezza < mt. 5,00

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento, le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.","Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, stabilisce le regole per gli interventi sulla vegetazione e sulle alberature nel territorio comunale. L'obiettivo è garantirne la valorizzazione, la salvaguardia e la gestione razionale, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque si trovino;
- alle alberature delle zone, sia pubbliche che private, all'interno del perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che hanno una funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque si trovino.

Non sono oggetto del Regolamento, indipendentemente dalla posizione, gli alberi da frutto, gli alberi che fanno parte di colture arboree specializzate per arboricoltura da legno, gli alberi che appartengono a formazioni forestali e, in generale, tutta la vegetazione nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento, le alberature in ambito comunale sono classificate come segue, in base alla loro altezza e allo sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00;
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00;
- piante di 3a grandezza con altezza < mt. 12,00;
- alberature e arbusti con altezza < mt. 5,00.

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.",285,339,1596,1650,677,166,142,21,0,92,25,7,0,6,24,8,0,36,63,7,57,0,13,1,23,2,58.245614035087726,55.10526315789474,38.02506265664162,0.5578947368421052,193,176,17,30,99.41665530204773,140,15,17,12,7,0.648,0.5820000000000001,0.996,0.98
basilicata,Regolamento del Verde urbano pubblico e privato,2,Art. 2 SALVAGUARDIA DELLE ALBERATURE ESISTENTI,"Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che per rarità di specie, morfologia o vetustà, risultino di particolare pregio;
- gli alberi (conifere e latifoglie) aventi circonferenza del fusto, misurata a cm. 130 di altezza dal colletto, superiore alle misure sotto indicate:
    - cm. 60 per piante di 1a grandezza
    - cm. 50 per piante di 2a grandezza
    - cm. 30 per piante di 3a grandezza
- le piante con più fusti, qualora almeno uno di essi raggiunga la circonferenza pari a cm. 20.
- gli alberi ricadenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono assoggettate alle prescrizioni dettate dall'articolo 6 del Regolamento.","Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che, per rarità di specie, morfologia o età, risultano di particolare pregio;
- gli alberi (conifere e latifoglie) con circonferenza del fusto, misurata a cm 130 di altezza dal colletto, superiore alle misure indicate di seguito:
    - cm 60 per piante di 1ª grandezza;
    - cm 50 per piante di 2ª grandezza;
    - cm 30 per piante di 3ª grandezza;
- le piante con più fusti, se almeno uno di essi raggiunge la circonferenza pari a cm 20;
- gli alberi presenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono soggette alle prescrizioni stabilite dall'articolo 6 del Regolamento.",128,152,639,663,271,85,78,9,0,44,7,7,0,1,10,4,0,16,32,1,24,0,5,1,7,0,66.40625,60.171875,54.16059027777778,0.53125,89,78,12,21,99.44201111793518,56,16,17,8,11,0.161,0.306,0.997,0.6890000000000001
