region,topic,progress,title,text,simplified_text,n_tokens,n_tokens_all,n_chars,n_chars_all,n_syllables,n_words,n_unique_lemmas,n_sentences,n_other,n_nouns,n_verbs,n_number,n_symbols,n_adverbs,n_articles,n_pronouns,n_particles,n_adjectives,n_prepositions,n_proper_nouns,n_punctuations,n_interjections,n_coordinating_conjunctions,n_subordinating_conjunctions,n_active_verbs,n_passive_verbs,ttr,gulpease,flesch_vacca,lexical_density,n_vdb,n_vdb_fo,n_vdb_au,n_vdb_ad,semantic_similarity,editdistance,n_added_tokens,n_deleted_tokens,n_added_vdb_tokens,n_deleted_vdb_tokens,readit_base,readit_lexical,readit_syntactic,readit_global
campania,Regolamento d'uso degli impianti sportivi,3,ART. 3,"Fermo restando le tariffe fissate con deliberazione consiliare n.44 del 28/2/97 nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline ed i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.","Fermo restando le tariffe fissate con deliberazione consiliare n. 44 del 28/2/97, nonché la percentuale di copertura dei costi di gestione dei servizi pubblici a domanda individuale in essa indicata, si individuano, come categoria privilegiata, gli atleti che svolgono attività agonistica nelle varie discipline e i cui nominativi saranno indicati dalle Federazioni, con l'approvazione del CONI. Per tale categoria non si applica la tariffa.",65,72,371,378,157,58,51,2,0,17,8,2,0,1,8,4,0,7,14,2,7,0,2,0,6,2,89.23076923076924,41.15384615384615,16.5,0.5076923076923077,49,40,9,4,99.93084669113159,1,3,2,2,1,0.987,1.0,0.006999999999999999,1.0
campania,Regolamento d'uso degli impianti sportivi,4,ART. 13,"Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli Atleti o iscritti a Società ed Associazioni se non accompagnati da un Allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3 Capo II, se non accompagnati da almeno un Docente o da Personale Ausiliario della Scuola, appositamente incaricati dal Direttore Didattico o dal Preside.","Indipendentemente dall'osservanza di quanto sopra riportato, non sarà consentito l'accesso all'impianto:
- agli atleti o iscritti a società e associazioni se non accompagnati da un allenatore munito di idoneo tesserino federale;
- agli studenti, nei periodi e nelle fasce orarie di cui all'art. 3, Capo II, se non accompagnati da almeno un docente o da personale ausiliario della scuola, appositamente incaricati dal Direttore Didattico o dal Preside.",69,79,375,385,157,54,51,3,0,17,6,1,0,7,3,2,0,7,17,2,10,0,5,2,4,2,78.26086956521739,47.69565217391305,35.10144927536231,0.5362318840579711,47,40,7,9,99.41662549972534,1,8,9,7,5,0.835,0.996,1.0,1.0
campania,Regolamento d'uso degli impianti sportivi,5,ART. 16,"I Concessionari degli impianti, quali le Società, le Associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori ed arredi, ecc.. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I Concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.","I concessionari degli impianti, quali le società, le associazioni, ecc., rispondono in solido verso il Comune per eventuali danni da essi arrecati agli impianti, agli attrezzi, accessori e arredi, ecc. Il relativo controllo è demandato al Responsabile dell'impianto. Entro 5 giorni, il concessionario dovrà provvedere, a sue spese, al ripristino dello stato dei luoghi; nel caso contrario, l'Amministrazione Comunale provvederà in danno. L'importo dovuto per l'esecuzione di tali lavori dovrà essere corrisposto sulla mensilità seguente all'esecuzione dei lavori.

I concessionari rispondono, inoltre, nei confronti del Comune per qualsiasi danno dovesse verificarsi a persone o cose da parte del pubblico intervenuto alle manifestazioni, gare o esibizioni dagli stessi organizzate.",113,132,655,674,271,90,70,6,0,40,16,1,0,3,13,2,0,5,30,0,19,0,3,0,11,5,79.64601769911505,46.9646017699115,31.281710914454276,0.5663716814159292,81,72,9,6,99.42770004272461,2,5,6,3,3,0.885,0.9179999999999999,0.055999999999999994,0.961
campania,Regolamento d'uso degli impianti sportivi,6,ART. 17,"L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine, per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose, in dipendenza o in connessione alla concessione in uso dell'impianto.","L'uso dell'Impianto Sportivo, delle attrezzature, dei locali e degli accessori s'intende effettuato a rischio e pericolo di chi pratica attività sportive, con esclusione di ogni responsabilità a carico del Comune. La Società, l'Ente, l'Associazione ha l'obbligo di provvedere alla copertura assicurativa dei propri atleti fruitori dell'impianto, al fine di sollevare il Comune da ogni responsabilità di qualsiasi natura ed origine per eventuali incidenti o danni che gli stessi potrebbero subire. Il Concessionario stesso rimetterà dichiarazione comprovante l'avvenuto adempimento dell'obbligazione assunta.

I Concessionari si intendono espressamente obbligati a tenere sollevato e indenne il Comune di Napoli da tutti i danni, sia diretti che indiretti, che dovessero comunque essere arrecati a persone o cose in dipendenza o in connessione alla concessione in uso dell'impianto.",132,144,747,759,313,99,81,4,0,39,18,0,0,2,17,6,0,10,29,3,12,0,7,1,15,3,75.0,41.5,18.871212121212125,0.5227272727272727,102,89,15,17,99.9438464641571,0,0,0,0,0,0.986,0.992,0.9890000000000001,1.0
lazio,Regolamento degli Asili Nido,1,Art. 1 Il nido,"Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza l'assegnazione al nido avviene sulla base della temporanea dimora.","Il nido, già denominato asilo nido, accoglie i bambini di età compresa tra tre mesi e tre anni, residenti nel Comune di Roma: che siano domiciliati nel territorio circoscrizionale di utenza del nido, oppure che abbiano un genitore che presti attività lavorativa nella stessa area. In base al principio di continuità dell'esperienza educativa:
- i bambini che compiono i tre anni entro il 31 dicembre saranno iscritti alla scuola dell'infanzia e ammessi sin dall'inizio dell'anno scolastico;
- i bambini che compiono i tre anni dopo il 31 dicembre frequenteranno il nido fino alla chiusura dell'anno di attività.

Nei nidi comunali trovano accesso a pieno diritto i bambini in situazioni di handicap.

Per i bambini apolidi, nomadi o stranieri privi di residenza, l'assegnazione al nido avviene sulla base della temporanea dimora.",134,149,683,698,286,90,78,7,0,44,14,6,0,3,14,3,0,14,29,1,15,0,4,2,10,4,67.16417910447761,53.701492537313435,48.125799573560755,0.5597014925373134,108,88,20,11,99.99080896377563,0,0,0,0,0,0.715,0.044000000000000004,0.691,0.955
lazio,Regolamento degli Asili Nido,2,Art. 5 Ammissione,"Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione debbono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età, dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno ove si determini la disponibilità, ferma restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti, per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.","Possono presentare domanda di ammissione ai nidi della Circoscrizione i genitori del bambino e le gestanti al settimo mese di gravidanza.

Le domande di iscrizione devono essere presentate in Circoscrizione entro il 20 maggio, a seguito di avviso pubblico del Dirigente Circoscrizionale esposto entro e non oltre il 30 marzo.

La determinazione delle graduatorie per fasce di età dovrà avvenire a cura del Comitato di gestione entro il 10 giugno e le graduatorie stesse, ivi compresa quella unica circoscrizionale dei bambini in lista d'attesa, dovranno essere approvate da soggetti competenti secondo le norme del Regolamento sul Decentramento Amministrativo.

Qualora una delle graduatorie per i medi o per i grandi andasse ad esaurimento, si verificherà la possibilità di coprire i posti attingendo all'altra graduatoria, compatibilmente con l'organizzazione generale del servizio.

L'utente potrà presentare ricorso entro il 20 giugno. Tale ricorso dovrà essere esaminato dal Direttore educativo, sentito il parere del Presidente del Comitato di gestione, entro il 30 giugno.

Le graduatorie così predisposte determinano l'ingresso nelle singole strutture e concorrono a determinare, per gli utenti in attesa, la graduatoria unica circoscrizionale che viene utilizzata per l'ingresso durante l'anno, ove si determini la disponibilità, fermo restando l'opzione da parte dell'utente.

Se entro il 31 dicembre il Direttore educativo verifica una sopravvenuta disponibilità di posti per l'esaurimento della graduatoria unica circoscrizionale, richiede ai competenti Organi Circoscrizionali l'attivazione delle procedure per la predisposizione di un nuovo bando al fine di determinare una nuova graduatoria accogliendo nuove domande di iscrizione.",256,276,1476,1496,612,156,128,8,0,76,32,6,0,4,35,5,0,27,61,2,20,0,5,3,21,11,60.9375,40.71875,18.609375,0.54296875,201,172,31,22,99.91114735603333,5,2,2,2,1,0.987,0.88,0.9329999999999999,1.0
lazio,Regolamento degli Asili Nido,3,Art. 6 Criteri per le graduatorie,"Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi.
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per bambini in situazioni di emergenza sociale, segnalati dai servizi sociali, dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap, non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.","Al fine di garantire a livello cittadino uniformità di valutazione, le graduatorie saranno predisposte secondo i punteggi definiti dalla Ripartizione competente sulla base delle seguenti priorità:
- bambini portatori di handicap certificato dalle UU.SS.LL.;
- bambini il cui nucleo familiare presenti una situazione socio-ambientale, segnalata e/o documentata dai servizi sociali operanti presso le strutture pubbliche territoriali, tale da essere di serio pregiudizio per un sano sviluppo psicofisico del bambino stesso;
- bambini di madre nubile lavoratrice o padre celibe lavoratore o vedova/o o comunque provenienti da famiglie dissociate, ove, per motivi diversi, il bambino viva con uno solo dei genitori o sia orfano di ambedue;
- bambini conviventi con un solo genitore;
- bambini i cui genitori lavorano entrambi;
- bambini gemelli.

Saranno inoltre privilegiati i bambini appartenenti a nuclei familiari le cui posizioni lavorative configurino redditi più bassi e comunque documentati.

Per i bambini in situazioni di emergenza sociale, segnalati dai servizi sociali o dal Servizio Materno Infantile delle UU.SS.LL., il Dirigente preposto della Circoscrizione provvede all'ammissione al nido anche in deroga alle date sopra indicate all'articolo 5. Nei casi di provvedimenti adottati dall'Autorità di Giustizia Minorile, viene ottemperato a quanto stabilito dal provvedimento stesso e si dispone l'immediata ammissione del bambino al nido nell'ambito del 15% in più rispetto alla capienza.

Analogamente, nel caso di bambini portatori di handicap non inseriti nella graduatoria entro i termini di legge, il Direttore educativo dispone l'immediata ammissione del bambino al nido sempre nell'ambito del 15% in più rispetto alla capienza.",252,286,1460,1494,614,170,136,11,0,74,25,3,2,13,23,5,0,35,58,5,32,0,10,1,21,4,67.46031746031747,44.15873015873016,24.717893217893216,0.5833333333333334,187,154,33,24,99.71617460250854,9,1,0,0,0,0.9,1.0,0.8909999999999999,1.0
lazio,Regolamento degli Asili Nido,4,Art. 8 Assenza e decadenza,"Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano, sempre, la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto, la copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.","Le assenze degli utenti, superiori a 5 giorni consecutivi, comportano sempre la presentazione del certificato medico al momento del rientro al nido.

Le assenze del bambino, superiori a 10 giorni consecutivi, non giustificate per iscritto, nonostante il sollecito, comportano la decadenza dal posto; la richiesta di giustificazione, con le predette modalità, è prevista anche per assenze inferiori a 10 giorni se ripetute per un totale di 20 giorni in un trimestre. In questi casi, la decadenza è proposta dal Comitato di gestione e disposta dal Direttore educativo con proprio atto. La copertura dei posti vacanti per rinuncia o per decadenza va predisposta da parte del Coordinatore educativo di concerto con il Direttore educativo nei dieci giorni successivi all'avvenuta vacanza e disposta dal Direttore educativo.",125,139,680,694,285,81,72,5,0,40,12,5,0,3,14,0,0,14,33,0,14,0,3,1,6,6,64.8,46.6,32.80000000000001,0.552,91,77,14,11,99.9148428440094,0,1,0,1,0,0.968,0.126,0.085,0.991
basilicata,Regolamento del Verde urbano pubblico e privato,1,Art. 1 - GENERALITÀ,"Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, detta la disciplina degli interventi sulla vegetazione e sulle alberature ricadenti nel territorio comunale, al fine di garantirne la valorizzazione, la salvaguardia e la razionale gestione, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque ubicate;
- alle alberature delle zone, sia pubbliche che private, interne al perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche, ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che rivestono prevalente funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque ubicate.

Non sono oggetto del Regolamento, indipendentemente dall'ubicazione, gli alberi da frutto, gli alberi costituenti colture arboree specializzate per arboricoltura da legno, gli alberi facenti parte di formazioni forestali e, in generale, tutta la vegetazione ricadente nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento le alberature in ambito comunale sono classificate come segue, in funzione della loro altezza e dello sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00
- piante di 3a grandezza con altezza < mt. 12,00
- alberature ed arbusti con altezza < mt. 5,00

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento, le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.","Il presente Regolamento del Verde Urbano Pubblico e Privato, di seguito chiamato semplicemente Regolamento, detta la disciplina degli interventi sulla vegetazione e sulle alberature ricadenti nel territorio comunale, al fine di garantirne la valorizzazione, la salvaguardia e la razionale gestione, nel rispetto delle condizioni di decoro, sicurezza, incolumità pubblica e accessibilità.

Le norme del Regolamento si applicano in particolare:
- a tutte le aree di proprietà pubblica da sistemare a verde, ovunque ubicate;
- alle alberature delle zone, sia pubbliche che private, interne al perimetro del centro abitato;
- alle alberature delle zone, sia pubbliche che private, ubicate entro mt. 30,00 dalla mezzeria delle strade pubbliche ed entro mt. 30,00 da corsi d'acqua;
- alle alberature che rivestono prevalente funzione ornamentale, di pertinenza di costruzioni edilizie, ovunque ubicate.

Non sono oggetto del Regolamento, indipendentemente dall'ubicazione, gli alberi da frutto, gli alberi costituenti colture arboree specializzate per arboricoltura da legno, gli alberi facenti parte di formazioni forestali e, in generale, tutta la vegetazione ricadente nelle zone rurali coltivate.

L'Ufficio competente per le materie disciplinate dal Regolamento è l'Ufficio Verde Urbano Pubblico e Privato, istituito presso l'Unità di Direzione ""Centro Storico - Qualità Urbana"" del Comune.

Ai fini del Regolamento, le alberature in ambito comunale sono classificate come segue, in funzione della loro altezza e dello sviluppo a maturità:
- piante di 1a grandezza con altezza > mt. 18,00;
- piante di 2a grandezza con altezza tra mt. 12,00 e 18,00;
- piante di 3a grandezza con altezza < mt. 12,00;
- alberature ed arbusti con altezza < mt. 5,00.

Possono sottoscrivere progetti e relazioni tecniche relativi a interventi disciplinati dal presente Regolamento le figure professionali e i tecnici specificamente abilitati in materia botanica e ambientale.",280,334,1612,1666,682,168,142,20,0,91,23,7,0,6,21,3,0,41,64,7,57,0,13,1,21,2,60.0,52.857142857142854,33.678571428571445,0.575,181,161,21,30,99.8590886592865,0,0,0,0,0,0.759,0.6829999999999999,0.997,1.0
basilicata,Regolamento del Verde urbano pubblico e privato,2,Art. 2 SALVAGUARDIA DELLE ALBERATURE ESISTENTI,"Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che per rarità di specie, morfologia o vetustà, risultino di particolare pregio;
- gli alberi (conifere e latifoglie) aventi circonferenza del fusto, misurata a cm. 130 di altezza dal colletto, superiore alle misure sotto indicate:
    - cm. 60 per piante di 1a grandezza
    - cm. 50 per piante di 2a grandezza
    - cm. 30 per piante di 3a grandezza
- le piante con più fusti, qualora almeno uno di essi raggiunga la circonferenza pari a cm. 20.
- gli alberi ricadenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono assoggettate alle prescrizioni dettate dall'articolo 6 del Regolamento.","Su tutto il territorio comunale sono oggetto di particolare salvaguardia:
- gli arbusti che, per rarità di specie, morfologia o vetustà, risultino di particolare pregio;
- gli alberi (conifere e latifoglie) aventi circonferenza del fusto, misurata a cm 130 di altezza dal colletto, superiore alle misure sotto indicate:
    - cm 60 per piante di 1ª grandezza;
    - cm 50 per piante di 2ª grandezza;
    - cm 30 per piante di 3ª grandezza;
- le piante con più fusti, qualora almeno uno di essi raggiunga la circonferenza pari a cm 20;
- gli alberi ricadenti nei Parchi urbani e nei Giardini storici e gli alberi monumentali di cui al successivo articolo 14.

Le operazioni di sostituzione di alberi esistenti e di impianto di nuove alberature sono assoggettate alle prescrizioni dettate dall'articolo 6 del Regolamento.",127,151,650,674,276,86,79,9,0,43,10,7,0,1,10,4,0,14,31,1,24,0,5,1,8,2,67.71653543307087,59.07874015748031,50.62904636920382,0.5354330708661418,85,71,14,20,99.8975157737732,8,8,8,0,5,0.166,0.643,1.0,1.0
basilicata,Regolamento del Verde urbano pubblico e privato,3,Art. 3 ABBATTIMENTI,"L'abbattimento di alberi vivi, deperienti o morti, salvo il caso di interventi effettuati direttamente dall'Amministrazione comunale, è soggetto a richiesta di autorizzazione corredata della documentazione di cui all'Allegato A, necessaria a individuare l'operazione e descriverne le motivazioni.

Sull'istanza di abbattimento, regolarmente presentata e documentata, l'Ufficio competente si esprime entro 20 giorni, decorsi i quali l'intervento si intende autorizzato.

L'autorizzazione al taglio di alberi fissa condizioni circa:
- modalità e tempi di abbattimento, con l'obbligo di rispettare, per quanto possibile e salvo casi di pericolo imminente, il periodo di riproduzione dell'avifauna (marzo-agosto);
- modalità e tempi per interventi di sostituzione e impianto di nuove alberature (essenze da utilizzare, nuovo terreno di coltivo, estirpazione delle ceppaie, etc.)

Qualora l'abbattimento riguardi alberi su suolo pubblico, gli interessati sono tenuti a corrispondere all'Amministrazione comunale una somma pari al valore ornamentale (V.O.) della pianta, calcolata secondo la metodologia di cui all'Allegato A.

Sono assoggettati alla disciplina del presente articolo anche gli abbattimenti necessari per l'attuazione degli strumenti urbanistici e per la realizzazione di opere pubbliche.

Sono esclusi dalle norme del presente articolo gli abbattimenti ordinati da sentenze giudiziarie, quelli da eseguire in attuazione del Codice della Strada e ogni intervento programmato dall'Amministrazione comunale per ragioni di incolumità pubblica, per evitare scosciature da carichi da neve e per la riqualificazione delle condizioni ambientali e vegetazionali attraverso sfolli o diradamenti.

L'Amministrazione Comunale e/o il proprietario dell'area, previo rilascio del nulla osta da parte dell'ufficio comunale competente sul Verde Urbano, potranno procedere all'abbattimento di alberi vivi e/o in buono stato vegetativo che presentino un apparato radicale (ipogeo) che provochi il danneggiamento della sede stradale, con pregiudizio per la sicurezza stradale, con pregiudizio per la sicurezza della circolazione di veicoli e pedoni, o che procuri danni alle pertinenze di proprietà dell'Ente o di privati o che comprometta la stabilità o la funzionalità di edifici pubblici o privati situati nell'immediata vicinanza dell'albero. La valutazione sull'abbattimento da parte dell'ufficio competente sul Vede Urbano non potrà essere limitata al solo rialzo della zona del colletto dell'albero ma dovrà verificare il danno prodotto dall'intero apparato radicale. La valutazione sulla necessità di procedere all'abbattimento degli alberi verrà effettuata dai tecnici degli uffici competenti sul verde urbano, per l'Amministrazione Comunale, e da parte dei tecnici abilitati per i soggetti privati. Gli alberi abbattuti ai sensi del presente comma andranno sostituiti con un numero di alberi pari o superiore agli alberi abbattuti. Resta inteso che il taglio dell'albero andrà effettuato nel periodo del riposo vegetativo (tra ottobre e marzo).","L'abbattimento di alberi vivi, deperienti o morti, salvo il caso di interventi effettuati direttamente dall'Amministrazione comunale, è soggetto a richiesta di autorizzazione corredata della documentazione di cui all'Allegato A, necessaria a individuare l'operazione e descriverne le motivazioni.

Sull'istanza di abbattimento, regolarmente presentata e documentata, l'Ufficio competente si esprime entro 20 giorni, decorsi i quali l'intervento si intende autorizzato.

L'autorizzazione al taglio di alberi fissa condizioni circa:
- modalità e tempi di abbattimento, con l'obbligo di rispettare, per quanto possibile e salvo casi di pericolo imminente, il periodo di riproduzione dell'avifauna (marzo-agosto);
- modalità e tempi per interventi di sostituzione e impianto di nuove alberature (essenze da utilizzare, nuovo terreno di coltivo, estirpazione delle ceppaie, ecc.).

Qualora l'abbattimento riguardi alberi su suolo pubblico, gli interessati sono tenuti a corrispondere all'Amministrazione comunale una somma pari al valore ornamentale (V.O.) della pianta, calcolata secondo la metodologia di cui all'Allegato A.

Sono assoggettati alla disciplina del presente articolo anche gli abbattimenti necessari per l'attuazione degli strumenti urbanistici e per la realizzazione di opere pubbliche.

Sono esclusi dalle norme del presente articolo gli abbattimenti ordinati da sentenze giudiziarie, quelli da eseguire in attuazione del Codice della Strada e ogni intervento programmato dall'Amministrazione comunale per ragioni di incolumità pubblica, per evitare scoscendimenti da carichi di neve e per la riqualificazione delle condizioni ambientali e vegetazionali attraverso sfolli o diradamenti.

L'Amministrazione comunale e/o il proprietario dell'area, previo rilascio del nulla osta da parte dell'ufficio comunale competente sul Verde Urbano, potranno procedere all'abbattimento di alberi vivi e/o in buono stato vegetativo che presentino un apparato radicale (ipogeo) che provochi il danneggiamento della sede stradale, con pregiudizio per la sicurezza stradale, per la sicurezza della circolazione di veicoli e pedoni, o che procuri danni alle pertinenze di proprietà dell'Ente o di privati o che comprometta la stabilità o la funzionalità di edifici pubblici o privati situati nell'immediata vicinanza dell'albero. La valutazione sull'abbattimento da parte dell'ufficio competente sul Verde Urbano non potrà essere limitata al solo rialzo della zona del colletto dell'albero, ma dovrà verificare il danno prodotto dall'intero apparato radicale. La valutazione sulla necessità di procedere all'abbattimento degli alberi verrà effettuata dai tecnici degli uffici competenti sul verde urbano, per l'Amministrazione comunale, e da parte dei tecnici abilitati per i soggetti privati. Gli alberi abbattuti ai sensi del presente comma andranno sostituiti con un numero di alberi pari o superiore agli alberi abbattuti. Resta inteso che il taglio dell'albero andrà effettuato nel periodo del riposo vegetativo (tra ottobre e marzo).",439,489,2569,2619,1076,253,206,12,0,139,50,1,0,5,36,11,0,55,107,9,50,0,24,2,35,15,57.630979498861045,38.68109339407745,10.100037965072097,0.5671981776765376,324,273,53,49,99.82472658157349,25,2,5,0,2,0.993,0.9079999999999999,1.0,1.0
